389,"OrgrimmarInstance",1,1553,2,0,"Ragefire Chasm",2437,"","",195,1.000000,1,1816.755859,-4423.371582,-1.#QNAN0,0,0,10,-1.#QNAN0,
409,"MoltenCore",2,1553,2,0,"Molten Core",2717,"","",192,1.000000,0,-7510.564941,-1036.698120,-1.#QNAN0,0,0,40,-1.#QNAN0,
429,"DireMaul",1,1537,2,0,"Dire Maul",2557,"","",82,1.000000,1,-3908.030029,1130.000000,-1.#QNAN0,0,0,5,-1.#QNAN0,
449,"AlliancePVPBarracks",0,1553,2,0,"Alliance PVP Barracks",2918,"","",181,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
450,"HordePVPBarracks",0,1553,2,0,"Horde PVP Barracks",2917,"","",182,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
451,"development",0,1631,1,0,"Development Land",0,"","",21,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
469,"BlackwingLair",2,1553,1,0,"Blackwing Lair",2677,"","",141,1.000000,0,-7663.412598,-1218.666504,-1.#QNAN0,0,0,40,-1.#QNAN0,
489,"PVPZone03",3,1553,1,1,"Warsong Gulch",3277,"A valley Bordering Ashenvale Forest and the Barrens, Warsong Gulch hosts a constant battle between the Horde and Alliance.

As a 10 vs 10 capture-the-flag battleground, the first faction to capture three flags is victorious.

Eager to aid their allies, members of every race in Azeroth rush to the Gulch to lend sword, or spell, to the conflict.
","A valley Bordering Ashenvale Forest and the Barrens, Warsong Gulch hosts a constant battle between the Horde and Alliance.

As a 10 vs 10 capture-the-flag battleground, the first faction to capture three flags is victorious.

Eager to aid their allies, members of every race in Azeroth rush to the Gulch to lend sword, or spell, to the conflict.
",122,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
509,"AhnQiraj",2,1553,1,0,"Ruins of Ahn'Qiraj",3429,"","",184,1.000000,1,-8114.464355,1526.365723,-1.#QNAN0,0,68400,20,-1.#QNAN0,
529,"PVPZone04",3,1553,1,1,"Arathi Basin",3358,"The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.

The Defiler's elite troopers seek to sever the vital connection between the humans and their dwarven allies to the south.

Meanwhile, the League of Arathor seek to reclaim lost lands for their benefactors in Stormwind.","The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.

The League of Arathor seek to reclaim lost lands for their benefactors in Stormwind.

Meanwhile, the Defiler's elite troopers seek to sever the vital connection between the humans and their dwarven allies to the south.",183,1.250000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
530,"Expansion01",0,1553,1,0,"Outland",0,"","",198,1.000000,0,0.000000,0.000000,-1.#QNAN0,1,0,0,-1.#QNAN0,
531,"AhnQirajTemple",2,1553,1,0,"Ahn'Qiraj Temple",3428,"","",185,1.000000,1,-8111.724121,1526.785767,-1.#QNAN0,0,0,40,-1.#QNAN0,
532,"Karazahn",2,1553,1,0,"Karazhan",3457,"","",200,1.000000,0,-11110.407227,-2004.065308,-1.#QNAN0,1,0,10,-1.#QNAN0,
533,"Stratholme Raid",2,34321,1,0,"Naxxramas",3456,"","",197,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,25,-1.#QNAN0,
534,"HyjalPast",2,1553,1,0,"The Battle for Mount Hyjal",616,"","",212,1.000000,1,-8178.507813,-4182.050293,-1.#QNAN0,1,0,25,-1.#QNAN0,
540,"HellfireMilitary",1,1553,2,0,"Hellfire Citadel: The Shattered Halls",3714,"","",199,1.000000,530,-306.758179,3064.435547,-1.#QNAN0,1,0,5,-1.#QNAN0,
542,"HellfireDemon",1,1553,2,0,"Hellfire Citadel: The Blood Furnace",3713,"","",199,1.000000,530,-295.419342,3151.992676,-1.#QNAN0,1,0,5,-1.#QNAN0,
543,"HellfireRampart",1,67089,1,0,"Hellfire Citadel: Ramparts",3562,"","",199,1.000000,530,-360.049866,3067.895508,-1.#QNAN0,1,0,5,-1.#QNAN0,
544,"HellfireRaid",2,1553,2,0,"Magtheridon's Lair",3836,"","",208,1.000000,530,-330.233856,3106.635986,-1.#QNAN0,1,0,25,-1.#QNAN0,
545,"CoilfangPumping",1,1553,2,0,"Coilfang: The Steamvault",3715,"","",207,1.000000,530,764.219055,6915.079590,-1.#QNAN0,1,0,5,-1.#QNAN0,
546,"CoilfangMarsh",1,1553,2,0,"Coilfang: The Underbog",3716,"","",207,1.000000,530,764.628235,6768.072754,-1.#QNAN0,1,0,5,-1.#QNAN0,
547,"CoilfangDraenei",1,1553,2,0,"Coilfang: The Slave Pens",3717,"","",207,1.000000,530,742.158203,7011.326660,-1.#QNAN0,1,0,5,-1.#QNAN0,
548,"CoilfangRaid",2,1553,2,0,"Coilfang: Serpentshrine Cavern",3607,"","",207,1.000000,530,775.786377,6865.242676,-1.#QNAN0,1,0,25,-1.#QNAN0,
550,"TempestKeepRaid",2,1553,2,0,"Tempest Keep",3845,"","",206,1.000000,0,0.000000,0.000000,-1.#QNAN0,1,0,25,-1.#QNAN0,
552,"TempestKeepArcane",1,1553,2,0,"Tempest Keep: The Arcatraz",3848,"","",206,1.000000,0,0.000000,0.000000,-1.#QNAN0,1,0,5,-1.#QNAN0,
553,"TempestKeepAtrium",1,1553,2,0,"Tempest Keep: The Botanica",3847,"","",206,1.000000,0,0.000000,0.000000,-1.#QNAN0,1,0,5,-1.#QNAN0,
554,"TempestKeepFactory",1,1553,2,0,"Tempest Keep: The Mechanar",3849,"","",206,1.000000,0,0.000000,0.000000,-1.#QNAN0,1,0,5,-1.#QNAN0,
555,"AuchindounShadow",1,1553,2,0,"Auchindoun: Shadow Labyrinth",3789,"","",201,1.000000,530,-3640.687744,4943.162598,-1.#QNAN0,1,0,5,-1.#QNAN0,
556,"AuchindounDemon",1,1553,2,0,"Auchindoun: Sethekk Halls",3791,"","",201,1.000000,530,-3361.862549,4665.592285,-1.#QNAN0,1,0,5,-1.#QNAN0,
557,"AuchindounEthereal",1,1553,2,0,"Auchindoun: Mana-Tombs",3792,"","",201,1.000000,530,-3089.516357,4942.756348,-1.#QNAN0,1,0,5,-1.#QNAN0,
558,"AuchindounDraenei",1,1553,2,0,"Auchindoun: Auchenai Crypts",3790,"","",201,1.000000,530,-3363.439941,5156.455078,-1.#QNAN0,1,0,5,-1.#QNAN0,
559,"PVPZone05",4,1553,1,0,"Nagrand Arena",0,"","",219,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
560,"HillsbradPast",1,1553,1,0,"The Escape From Durnholde",267,"","",212,1.000000,1,-8309.809570,-4061.508789,-1.#QNAN0,1,0,5,-1.#QNAN0,
562,"bladesedgearena",4,1553,1,0,"Blade's Edge Arena",3702,"","",218,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
564,"BlackTemple",2,1553,1,0,"Black Temple",0,"","",215,1.000000,530,-3644.527344,317.293671,-1.#QNAN0,1,0,25,-1.#QNAN0,
565,"GruulsLair",2,1553,2,0,"Gruul's Lair",3923,"","",213,1.000000,530,3525.452881,5144.150879,-1.#QNAN0,1,0,25,-1.#QNAN0,
566,"NetherstormBG",3,1553,1,1,"Eye of the Storm",0,"Hovering high above the ravaged landscape of Netherstorm is the island known as the Eye of the Storm.

This battlefield is coveted by the blood elves for its rich energy deposits.

The draenei seek to claim it due to its proximity to the naaru's mysterious vessel, Tempest Keep.","Hovering high above the ravaged landscape of Netherstorm is the island known as the Eye of the Storm.

The draenei seek to claim it due to its proximity to the naaru's mysterious vessel, Tempest Keep.

This battlefield is coveted by the blood elves for its rich energy deposits.",210,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
568,"ZulAman",2,1553,1,0,"Zul'Aman",0,"","",214,1.000000,530,6851.020996,-7989.713379,-1.#QNAN0,1,0,10,-1.#QNAN0,
571,"Northrend",0,1565,1,0,"Northrend",0,"","",216,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
572,"PVPLordaeron",4,1553,1,0,"Ruins of Lordaeron",0,"","",217,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
573,"ExteriorTest",0,1567,1,0,"ExteriorTest",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
574,"Valgarde70",1,1565,1,0,"Utgarde Keep",0,"","",220,1.000000,571,1211.759399,-4868.421875,-1.#QNAN0,2,0,5,-1.#QNAN0,
575,"UtgardePinnacle",1,67101,1,0,"Utgarde Pinnacle",0,"","",221,1.000000,571,1232.409790,-4860.953613,-1.#QNAN0,2,0,5,-1.#QNAN0,
576,"Nexus70",1,1553,2,0,"The Nexus",4265,"","",226,1.000000,571,3899.925781,6985.435547,-1.#QNAN0,2,0,5,-1.#QNAN0,
578,"Nexus80",1,1565,1,0,"The Oculus",0,"","",227,1.000000,571,3865.923096,6983.939941,-1.#QNAN0,2,0,5,-1.#QNAN0,
580,"SunwellPlateau",2,1553,1,0,"The Sunwell",0,"","",225,1.000000,530,12551.762695,-6774.565430,-1.#QNAN0,1,0,25,-1.#QNAN0,
582,"Transport176244",0,1553,3,0,"Transport: Rut'theran to Auberdine",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
584,"Transport176231",0,1553,3,0,"Transport: Menethil to Theramore",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
585,"Sunwell5ManFix",1,1565,1,0,"Magister's Terrace",0,"","",224,1.000000,530,12881.902344,-7343.094727,-1.#QNAN0,1,0,5,-1.#QNAN0,
586,"Transport181645",0,1553,3,0,"Transport: Exodar to Auberdine",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
587,"Transport177233",0,1553,3,0,"Transport: Feathermoon Ferry",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
588,"Transport176310",0,1553,3,0,"Transport: Menethil to Auberdine",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
589,"Transport175080",0,1553,3,0,"Transport: Orgrimmar to Grom'Gol",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
590,"Transport176495",0,1553,3,0,"Transport: Grom'Gol to Undercity",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
591,"Transport164871",0,1553,3,0,"Transport: Undercity to Orgrimmar",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
592,"Transport186238",0,1553,3,0,"Transport: Borean Tundra Test",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
593,"Transport20808",0,1553,3,0,"Transport: Booty Bay to Ratchet",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
594,"Transport187038",0,1553,3,0,"Transport: Howling Fjord Sister Mercy (Quest)",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
595,"StratholmeCOT",1,1553,1,0,"The Culling of Stratholme",0,"","",222,1.000000,1,-8756.086914,-4457.417969,-1.#QNAN0,2,0,5,-1.#QNAN0,
596,"Transport187263",0,1553,3,0,"Transport: Naglfar",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
597,"CraigTest",0,1759,1,0,"Craig Test",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
598,"Sunwell5Man",1,1555,2,0,"Sunwell Fix (Unused)",0,"","",4,1.000000,0,0.000000,0.000000,-1.#QNAN0,1,0,5,-1.#QNAN0,
599,"Ulduar70",1,1565,1,0,"Halls of Stone",0,"","",230,1.000000,571,8921.792969,-966.806458,-1.#QNAN0,2,0,5,-1.#QNAN0,
600,"DrakTheronKeep",1,1565,1,0,"Drak'Tharon Keep",0,"","",228,1.000000,571,4774.583008,-2023.049072,-1.#QNAN0,2,0,5,-1.#QNAN0,
601,"Azjol_Uppercity",1,1565,1,0,"Azjol-Nerub",0,"","",229,1.000000,571,3672.215332,2171.275146,-1.#QNAN0,2,0,5,-1.#QNAN0,
602,"Ulduar80",1,1565,1,0,"Halls of Lightning",0,"","",231,1.000000,571,9185.087891,-1386.790649,-1.#QNAN0,2,0,5,-1.#QNAN0,
603,"UlduarRaid",2,34333,1,0,"Ulduar",0,"","",244,1.000000,571,9359.371094,-1115.175415,0.000000,2,0,5,-1.#QNAN0,
604,"GunDrak",1,1565,1,0,"Gundrak",0,"","",237,1.000000,571,6708.730957,-4654.903809,-1.#QNAN0,2,0,5,-1.#QNAN0,
605,"development_nonweighted",0,1555,1,0,"Development Land (non-weighted textures)",0,"","",21,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
606,"QA_DVD",0,1567,1,0,"QA and DVD",0,"","",21,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
607,"NorthrendBG",3,1565,1,1,"Strand of the Ancients",0,"To the south of Dragonblight lies the resting place of a legendary Titan artifact known by the Alliance and Horde to possess critical information regarding the Titans and their methods.

Strand of the Ancients is a 15 vs 15 battleground, where each side takes a turn attacking and defending the Titan artifact at the southern tip of the island.


Prepare yourself for battle, for fate cannot determine success upon this Strand of the Ancients.","To the south of Dragonblight lies the resting place of a legendary Titan artifact known by the Alliance and Horde to possess critical information regarding the Titans and their methods.

Strand of the Ancients is a 15 vs 15 battleground, where each side takes a turn attacking and defending the Titan artifact at the southern tip of the island.


Prepare yourself for battle, for fate cannot determine success upon this Strand of the Ancients.",238,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
608,"DalaranPrison",1,1565,1,0,"Violet Hold",0,"","",235,1.000000,571,5689.489746,498.046936,-1.#QNAN0,2,0,5,-1.#QNAN0,
609,"DeathKnightStart",0,1565,1,0,"Ebon Hold",0,"","",233,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
610,"Transport_Tirisfal _Vengeance_Landing",0,1553,3,0,"Transport: Tirisfal to Vengeance Landing",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
612,"Transport_Menethil_Valgarde",0,1553,3,0,"Transport: Menethil to Valgarde",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
613,"Transport_Orgrimmar_Warsong_Hold",0,1553,3,0,"Transport: Orgrimmar to Warsong Hold",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
614,"Transport_Stormwind_Valiance_Keep",0,1553,3,0,"Transport: Stormwind to Valiance Keep",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
615,"ChamberOfAspectsBlack",2,34333,1,0,"The Obsidian Sanctum",0,"","",239,1.000000,571,3438.153320,260.401306,-1.#QNAN0,2,0,0,-1.#QNAN0,
616,"NexusRaid",2,34333,1,0,"The Eye of Eternity",0,"","",236,1.000000,571,3869.981445,6984.330078,-1.#QNAN0,2,0,5,-1.#QNAN0,
617,"DalaranArena",4,1565,1,0,"Dalaran Sewers",0,"","",242,1.000000,0,0.000000,0.000000,0.000000,0,0,0,-1.#QNAN0,
618,"OrgrimmarArena",4,1565,1,0,"The Ring of Valor",0,"","",240,1.000000,0,0.000000,0.000000,0.000000,0,0,0,-1.#QNAN0,
619,"Azjol_LowerCity",1,1565,1,0,"Ahn'kahet: The Old Kingdom",0,"","",234,1.000000,571,3641.458008,2032.063843,-1.#QNAN0,2,0,0,-1.#QNAN0,
620,"Transport_Moa'ki_Unu'pe",0,1553,3,0,"Transport: Moa'ki to Unu'pe",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
621,"Transport_Moa'ki_Kamagua",0,1553,3,0,"Transport: Moa'ki to Kamagua",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
622,"Transport192241",0,1553,3,0,"Transport: Orgrim's Hammer",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
623,"Transport192242",0,1553,3,0,"Transport: The Skybreaker",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
624,"WintergraspRaid",2,34365,1,0,"Vault of Archavon",0,"","",243,1.000000,571,5488.124512,2840.333740,-1.#QNAN0,2,0,0,-1.#QNAN0,
627,"unused",1,1567,1,0,"unused",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
628,"IsleofConquest",3,1565,1,1,"Isle of Conquest",0,"The Isle of Conquest is a point of strategic importance for the Alliance and Horde campaigns in Northrend, each side determined to secure control of the island.

As a large-scale battleground, each side attempts to wrest control of the Siege Factory, Docks, or Hangar in order to secure access to the enemy stronghold and defeat its general (Halford Wyrmbane or Overlord Agmar).
","The Isle of Conquest is a point of strategic importance for the Alliance and Horde campaigns in Northrend, each side determined to secure control of the island.

As a large-scale battleground, each side attempts to wrest control of the Siege Factory, Docks, or Hangar in order to secure access to the enemy stronghold and defeat its general (Halford Wyrmbane or Overlord Agmar).
",245,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
631,"IcecrownCitadel",2,34589,1,0,"Icecrown Citadel",0,"","",250,1.000000,571,5776.921875,2065.932373,-1.#QNAN0,2,0,0,-1.#QNAN0,
632,"IcecrownCitadel5Man",1,1565,1,0,"The Forge of Souls",0,"","",249,1.000000,571,5670.791504,2003.628540,-1.#QNAN0,2,0,0,-1.#QNAN0,
637,"AbyssalMaw",1,1565,1,0,"Abyssal Maw Exterior",0,"","",23,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
638,"Gilneas",0,1629,1,0,"Gilneas",0,"","",4,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,0.000000,
641,"Transport_AllianceAirshipBG",0,1553,3,0,"Transport: Alliance Airship BG",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
642,"Transport_HordeAirshipBG",0,1553,3,0,"Transport: HordeAirshipBG",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
643,"AbyssalMaw_Interior",1,17949,1,0,"Throne of the Tides",0,"","",255,1.000000,0,-5585.871582,5401.649414,-1.#QNAN0,3,0,0,-1.#QNAN0,
644,"Uldum",1,1565,1,0,"Halls of Origination",0,"","",256,1.000000,1,-10225.995117,-1837.479126,0.000000,3,0,0,-1.#QNAN0,
645,"BlackRockSpire_4_0",1,1565,1,0,"Blackrock Caverns",0,"","",267,1.000000,0,-7570.244629,-1330.684082,-1.#QNAN0,3,0,0,-1.#QNAN0,
646,"Deephome",0,1629,1,0,"Deepholm",0,"","",268,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
647,"Transport_Orgrimmar_to_Thunderbluff",0,1553,3,0,"Transport: Orgrimmar to Thunder Bluff",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,2,0,0,-1.#QNAN0,
648,"LostIsles",0,263773,1,0,"LostIsles",0,"","",3,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
649,"ArgentTournamentRaid",2,34589,1,0,"Trial of the Crusader",0,"","",246,1.000000,571,8515.286133,736.137146,-1.#QNAN0,2,0,0,-1.#QNAN0,
650,"ArgentTournamentDungeon",1,1565,1,0,"Trial of the Champion",0,"","",247,1.000000,571,8571.434570,792.220520,-1.#QNAN0,2,0,0,-1.#QNAN0,
651,"ElevatorSpawnTest",0,1555,3,0,"ElevatorSpawnTest",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,0,0,0,-1.#QNAN0,
654,"Gilneas2",0,263709,1,0,"Gilneas2",0,"","",4,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
655,"GilneasPhase1",0,1629,1,0,"GilneasPhase1",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,0.000000,
656,"GilneasPhase2",0,1629,1,0,"GilneasPhase2",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,0.000000,
657,"SkywallDungeon",1,1565,1,0,"The Vortex Pinnacle",0,"","",259,1.000000,1,-11522.493164,-2317.934082,-1.#QNAN0,3,0,0,-1.#QNAN0,
658,"QuarryofTears",1,1565,1,0,"Pit of Saron",0,"","",252,1.000000,571,5592.057129,2010.270874,-1.#QNAN0,2,0,0,-1.#QNAN0,
659,"LostIslesPhase1",0,1565,1,0,"Lost Isles Volcano Eruption",0,"","",3,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,0.000000,
660,"Deephomeceiling",0,1695,1,0,"Deephome Ceiling",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
661,"LostIslesPhase2",0,1565,1,0,"Lost Isles Town in a Box",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,0.000000,
662,"Transport197195",0,1553,3,0,"Transport: Alliance Vashj'ir Ship",0,"","",0,1.000000,0,0.000000,0.000000,-1.#QNAN0,3,0,0,-1.#QNAN0,
668,"HallsOfReflection",1,1565,1,0,"Halls of Reflection",0,"","",253,1.000000,571,5628.875000,1973.286499,-1.#QNAN0,2,0,0,-1.#QNAN0,
669,"BlackwingDescent",2,34589,1,0,"Blackwing Descent",0,"","",260,1.000000,0,-7541.767578,-1188.831665,-1.#QNAN0,3,0,0,-1.#QNAN0,
